round,day,month,year,season,hometeam,goalsht,goalsvt,visitingteam
28,5,10,2018,2018,Corinthians,0,3,Flamengo
28,5,10,2018,2018,Vitória,0,1,Santos
28,6,10,2018,2018,Athletico-PR,4,0,América-MG
28,6,10,2018,2018,Chapecoense,1,0,Atlético-MG
28,6,10,2018,2018,São Paulo,0,2,Palmeiras
28,6,10,2018,2018,Grêmio,2,2,Bahia
28,8,10,2018,2018,Fluminense,4,0,Paraná
28,9,10,2018,2018,Botafogo,1,1,Vasco
28,24,10,2018,2018,Cruzeiro,0,2,Ceará
29,13,10,2018,2018,Flamengo,3,0,Fluminense
29,13,10,2018,2018,Santos,1,0,Corinthians
29,13,10,2018,2018,Bahia,2,0,Paraná
29,14,10,2018,2018,Chapecoense,0,1,Vitória
29,14,10,2018,2018,Internacional,3,1,São Paulo
29,14,10,2018,2018,Palmeiras,2,0,Grêmio
29,14,10,2018,2018,Vasco,2,0,Cruzeiro
29,14,10,2018,2018,Atlético-MG,0,0,América-MG
29,14,10,2018,2018,Athletico-PR,4,0,Sport
29,15,10,2018,2018,Ceará,0,0,Botafogo
30,20,10,2018,2018,América-MG,1,1,Grêmio
30,20,10,2018,2018,Botafogo,0,1,Bahia
30,20,10,2018,2018,São Paulo,0,0,Athletico-PR
30,20,10,2018,2018,Sport,2,1,Vasco
30,21,10,2018,2018,Vitória,2,2,Corinthians
30,21,10,2018,2018,Palmeiras,2,1,Ceará
30,21,10,2018,2018,Fluminense,1,0,Atlético-MG
30,21,10,2018,2018,Paraná,0,4,Flamengo
30,21,10,2018,2018,Cruzeiro,3,0,Chapecoense
30,22,10,2018,2018,Internacional,2,2,Santos
31,26,10,2018,2018,Vitória,0,1,São Paulo
31,26,10,2018,2018,Vasco,1,1,Internacional
31,27,10,2018,2018,Santos,3,0,Fluminense
31,27,10,2018,2018,Grêmio,3,4,Sport
31,27,10,2018,2018,Flamengo,1,1,Palmeiras
31,27,10,2018,2018,Corinthians,2,1,Bahia
31,27,10,2018,2018,Chapecoense,1,0,América-MG
31,27,10,2018,2018,Cruzeiro,3,1,Paraná
31,27,10,2018,2018,Athletico-PR,2,1,Botafogo
31,29,10,2018,2018,Ceará,2,1,Atlético-MG
32,3,11,2018,2018,Atlético-MG,0,1,Grêmio
32,3,11,2018,2018,Fluminense,0,1,Vasco
32,3,11,2018,2018,Palmeiras,3,2,Santos
